time,row,col,demand
21,7,5,11
444,5,4,0
83,1,7,399
716,2,4,406
670,1,1,0
282,0,5,32
61,7,4,0
66,0,5,798
274,6,1,0
429,6,7,75
690,1,3,0
36,1,0,11
544,3,6,209
522,7,1,0
627,7,4,30
498,2,7,86
704,5,1,0
254,4,4,39
308,4,7,25
387,4,4,11
318,2,3,10
467,1,2,8
310,4,4,74
175,4,5,15
38,1,0,0
401,5,2,96
435,7,7,8
303,6,5,64
546,2,7,120
89,0,1,10
445,4,0,0
662,5,7,12
82,4,1,57
192,0,2,28
445,6,1,0
170,4,6,0
434,7,2,8
432,3,3,111
707,0,0,35
698,2,2,147
573,5,3,52
711,7,7,0
141,2,7,48
17,1,2,36
714,1,0,0
192,6,1,12
697,0,2,78
258,0,3,31
684,7,0,0
83,0,5,607
161,7,4,41
726,6,1,0
499,3,0,0
472,2,2,21
276,0,0,0
391,0,1,0
676,1,4,66
516,7,6,38
573,1,7,184
688,4,0,0
623,5,3,18
430,2,4,94
123,7,6,0
427,5,7,43
312,5,5,67
424,1,5,132
392,1,6,18
70,4,0,3
272,1,0,0
624,4,4,164
69,4,3,171
87,0,7,376
401,1,0,0
470,5,3,13
317,6,4,6
622,2,0,0
689,1,7,0
638,6,4,0
240,5,0,0
310,7,0,0
582,0,3,0
439,5,5,0
21,2,5,150
474,4,5,77
173,1,0,0
121,6,5,4
331,4,2,0
699,0,5,540
450,7,7,20
63,4,6,130
121,4,7,31
280,7,1,0
466,7,2,0
269,7,5,0
539,2,3,9
730,1,4,154
586,2,2,0
247,5,6,0
216,6,4,8
320,4,4,10
381,1,2,39
202,3,7,8
97,4,1,0
86,5,3,10
509,6,5,15
298,1,3,15
29,7,0,0
427,4,4,82
561,1,2,0
306,2,7,43
120,0,5,17
631,5,2,0
430,2,0,0
696,6,6,56
656,7,6,0
485,5,6,14
364,1,0,0
404,2,3,53
571,3,0,16
171,4,2,0
236,2,2,21
141,4,0,0
549,0,1,25
654,3,2,12
557,7,3,0
600,7,7,64
244,6,2,0
497,4,3,14
487,0,1,0
117,3,6,50
53,7,7,0
414,1,5,12
411,4,4,39
356,2,5,48
337,7,6,33
213,5,6,448
123,3,2,4
217,6,4,0
540,6,0,0
163,3,2,4
608,3,2,0
25,0,1,0
285,0,3,61
120,4,6,11
32,3,5,86
684,5,2,0
372,2,0,0
416,2,7,0
323,1,1,0
20,2,0,3
309,5,0,0
281,2,2,14
566,3,2,16
91,4,6,233
281,5,5,41
410,1,5,156
222,6,3,5
126,5,4,0
626,1,6,60
347,5,1,0
663,7,1,12
708,6,2,0
315,4,1,32
553,4,5,200
106,4,5,13
129,7,2,0
296,2,2,0
360,5,7,35
455,1,2,86
587,3,1,0
548,4,3,65
660,6,3,0
39,7,2,0
207,1,3,149
460,2,5,34
64,3,5,455
569,3,4,168
401,3,2,18
65,1,4,66
430,2,5,168
258,2,4,67
607,3,4,0
60,3,3,117
388,5,5,18
572,7,0,0
45,3,0,0
554,3,6,335
254,5,1,0
682,4,6,0
177,4,5,0
634,4,5,19
354,7,1,0
700,3,0,0
348,4,5,10
260,5,6,250
397,0,4,48
487,0,3,14
205,5,4,40
3,7,5,0
455,0,2,20
575,0,4,158
504,4,2,0
681,1,4,0
471,1,1,0
465,4,0,0
388,6,7,7
40,4,6,86
415,6,3,0
461,6,6,0
594,1,7,186
212,0,1,0
80,1,2,16
485,1,1,0
46,7,1,0
11,1,1,0
595,7,1,0
497,4,6,64
35,7,1,0
274,2,5,5
244,0,6,17
354,3,1,6
231,2,1,0
568,1,1,0
26,5,4,0
226,1,2,5
390,5,7,11
704,3,1,0
543,0,0,15
546,2,4,89
36,2,0,0
429,0,7,113
718,4,0,0
362,6,7,11
574,6,1,0
369,5,0,0
132,2,6,163
696,3,2,0
186,4,5,15
138,1,1,0
565,7,7,26
399,2,3,309
258,7,2,0
558,4,6,52
689,6,7,0
303,7,4,0
116,5,1,17
293,1,3,30
323,2,6,0
684,5,4,54
469,7,3,0
158,1,4,151
123,7,3,0
674,2,7,173
371,0,1,0
232,5,5,16
314,0,2,36
483,6,6,0
700,6,2,0
481,6,2,14
75,6,4,0
724,0,3,272
449,0,6,58
39,4,2,0
425,7,7,70
150,6,0,0
258,7,0,0
591,6,3,0
498,0,3,86
115,0,1,4
248,1,5,0
594,1,0,0
451,1,1,13
660,5,4,20
191,7,1,0
646,7,4,0
22,6,7,8
12,5,7,65
152,3,2,117
127,5,1,0
58,7,0,0
514,5,7,9
388,6,2,7
364,2,1,7
51,2,4,6
371,7,4,0
403,5,6,53
51,0,4,0
117,3,0,0
300,4,2,0
701,7,0,0
403,5,3,11
594,4,6,230
34,0,7,444
621,6,0,0
491,5,4,8
172,2,0,0
158,1,0,0
403,2,7,66
410,1,0,12
504,3,4,176
74,0,4,16
59,7,6,9
448,2,1,8
318,5,4,16
625,7,7,19
263,5,7,53
79,4,4,4
719,2,7,125
280,0,1,9
533,7,3,0
178,5,1,0
266,5,7,47
583,1,5,10
35,7,3,0
539,1,0,0
275,6,5,38
256,5,2,0
506,6,7,0
83,5,5,57
583,4,1,0
136,4,5,133
327,0,4,61
251,0,5,5
175,5,4,0
591,5,1,0
1,6,4,0
197,3,7,5
191,0,7,24
106,2,2,6
81,3,6,146
331,5,3,10
297,1,3,0
494,0,7,100
220,0,7,8
687,7,3,0
59,6,3,0
328,5,3,0
136,1,7,46
698,7,5,0
105,7,1,0
171,0,6,0
316,2,0,0
568,3,4,58
400,4,5,53
112,2,0,0
333,0,0,57
187,1,4,4
686,4,4,0
565,3,4,74
440,0,7,8
51,3,0,0
427,5,0,7
20,7,6,85
610,0,5,0
439,0,1,0
372,7,7,17
667,2,5,184
560,2,3,0
567,6,2,0
176,3,2,0
445,2,7,20
662,4,4,165
664,6,5,31
342,2,5,0
210,5,5,81
582,7,1,0
294,1,1,0
604,6,2,0
566,5,4,10
459,6,4,13
606,7,0,0
216,0,7,42
600,2,0,11
534,7,0,0
335,6,1,0
269,3,0,0
433,6,5,25
202,5,6,0
544,1,4,209
106,6,7,0
174,3,2,0
159,1,0,7
375,4,5,39
204,1,4,40
296,2,4,6
613,4,1,0
288,4,4,64
198,7,2,0
218,2,3,37
721,3,0,0
630,4,7,60
318,0,0,0
240,0,0,9
225,6,5,0
188,1,5,24
336,2,7,71
660,3,5,31
372,4,3,0
548,4,1,40
267,4,4,38
580,1,1,0
522,2,0,0
392,0,5,0
197,7,1,0
20,4,4,24
654,4,2,0
330,3,2,6
206,0,6,109
8,5,7,11
122,6,5,0
432,1,2,131
84,1,1,73
389,5,5,41
360,3,7,50
412,7,6,7
634,4,2,0
705,2,5,259
257,0,6,67
493,4,0,0
717,0,3,203
110,5,7,50
196,4,7,16
359,0,3,129
675,6,3,12
360,3,5,517
621,2,3,75
235,6,7,16
609,3,0,0
459,3,5,77
655,2,0,0
192,6,4,5
290,4,1,0
167,2,7,146
721,7,4,14
175,0,1,0
592,4,5,132
146,3,1,0
139,3,1,4
400,5,2,0
138,2,0,0
107,0,0,6
196,6,4,0
410,1,1,19
678,6,5,0
10,7,5,3
538,3,7,0
399,1,7,108
308,6,0,0
681,3,0,0
432,2,5,119
40,5,4,14
544,3,7,55
377,7,4,0
78,3,4,12
466,6,6,0
96,0,1,6
104,4,6,0
128,7,0,0
685,5,5,54
572,5,4,10
273,2,4,0
96,0,2,17
725,5,1,14
608,0,5,11
80,5,4,12
519,0,7,252
520,6,5,23
115,7,4,40
727,3,4,1107
49,4,0,0
231,0,2,13
172,0,6,12
399,6,2,0
135,5,3,0
107,2,6,17
458,0,2,34
299,7,0,0
10,4,4,147
730,2,0,0
213,6,4,28
583,5,1,0
379,5,3,79
644,6,2,0
544,4,2,0
30,3,0,0
124,4,2,0
571,7,1,0
66,3,6,987
182,5,6,7
563,4,6,0
673,7,0,0
527,6,3,15
386,0,2,0
450,3,6,40
466,7,7,0
362,1,3,35
195,7,1,0
32,4,3,0
493,3,7,50
275,2,4,23
656,2,4,0
701,4,6,1370
448,3,0,0
269,5,4,9
728,0,2,331
199,4,2,0
499,7,1,0
482,6,7,8
492,4,6,22
685,3,5,86
179,2,5,15
535,4,7,0
39,6,2,3
463,4,2,0
378,6,1,0
376,3,5,177
101,0,5,0
330,2,1,16
664,6,3,12
731,5,5,368
662,6,2,0
305,5,6,43
381,0,2,22
312,6,4,6
19,5,5,194
485,6,2,0
161,5,4,44
484,2,4,28
89,4,7,101
639,5,7,60
505,2,2,61
142,4,1,17
600,0,5,128
705,3,4,134
85,6,3,26
356,4,2,0
483,3,6,153
269,3,6,18
434,6,5,66
354,3,2,6
422,1,5,101
341,7,4,0
686,3,2,0
613,7,5,0
153,3,5,124
425,2,6,137
408,0,7,383
486,5,4,14
526,6,1,0
305,1,2,30
261,1,3,97
251,5,3,0
491,2,1,0
188,5,7,38
478,1,2,77
473,5,0,0
134,5,1,0
82,2,3,291
370,1,4,0
639,3,2,11
495,2,0,0
99,7,3,0
550,4,7,144
671,1,6,1325
588,5,2,0
324,5,4,16
676,3,6,202
604,7,5,18
216,2,2,16
409,6,0,0
222,0,2,5
14,4,6,44
576,1,7,176
487,6,1,0
232,4,4,13
496,0,4,72
461,2,3,77
9,2,4,347
615,5,1,0
429,0,3,70
340,5,4,17
452,0,7,73
307,0,4,89
275,2,5,0
699,4,5,484
373,7,6,28
646,5,6,86
678,6,3,0
338,0,3,44
128,2,2,21
3,3,2,0
145,7,1,0
663,7,6,63
215,7,4,5
198,4,2,0
310,2,3,83
675,6,4,74
613,1,2,46
675,1,1,0
419,2,7,12
495,1,2,167
403,0,3,138
547,6,6,25
23,1,0,0
431,0,4,55
636,2,0,0
553,0,1,16
588,6,2,0
328,3,1,0
54,3,2,0
527,0,3,123
617,1,4,36
401,6,0,0
411,0,6,168
388,6,3,0
217,1,3,64
709,5,6,0
85,7,7,16
555,7,1,0
387,3,5,142
709,1,5,0
490,6,1,0
507,2,5,129
460,3,4,27
164,4,3,37
470,1,5,151
649,7,0,0
633,0,2,0
650,7,3,12
484,4,5,28
75,3,0,0
605,5,6,28
697,3,2,35
182,4,1,12
475,6,5,13
308,5,5,55
46,1,3,83
398,1,5,179
129,0,1,0
56,2,2,0
475,4,5,61
326,5,4,6
501,1,4,59
234,7,7,5
407,2,2,66
118,7,0,0
601,5,2,11
708,7,2,0
357,2,3,75
490,6,6,22
426,6,6,0
70,0,6,666
430,4,3,70
260,2,4,62
434,1,4,78
286,4,4,70
262,2,0,0
305,4,6,138
661,2,2,286
349,6,5,54
169,4,7,15
698,5,6,78
112,2,4,29
401,2,5,160
199,2,6,0
518,7,1,0
127,3,4,0
358,5,4,27
407,4,0,0
294,0,5,19
678,1,7,12
388,5,4,30
192,3,4,40
465,0,7,8
597,0,1,10
83,7,0,0
451,0,5,33
398,4,3,18
119,4,4,37
484,5,0,0
363,0,1,28
276,2,2,5
217,0,6,64
199,2,3,0
105,0,4,20
705,4,3,35
697,0,5,238
611,5,4,0
686,4,0,0
378,3,5,120
663,5,2,0
727,0,0,250
531,7,1,0
397,7,7,7
98,3,6,29
614,2,7,64
285,5,1,0
450,5,5,8
494,5,2,0
477,7,1,0
541,3,2,15
457,7,0,0
511,6,1,0
294,6,4,0
384,2,4,119
340,0,1,21
135,4,3,11
650,2,3,141
48,4,1,9
363,4,3,35
68,7,7,24
519,3,3,105
633,2,2,0
366,6,2,0
362,1,1,7
508,3,2,0
500,2,2,28
41,5,6,218
465,3,0,0
328,7,2,0
16,0,1,19
600,5,3,36
609,4,0,0
202,0,1,0
40,6,4,3
62,0,0,34
256,4,7,44
192,2,1,0
253,7,2,0
510,3,7,9
124,0,5,0
528,5,3,9
86,6,5,44
367,6,4,0
678,5,3,0
674,5,7,41
239,2,4,29
216,3,5,64
482,1,6,137
449,7,7,25
83,6,0,0
496,1,5,318
646,6,5,49
199,4,0,5
144,2,1,0
138,2,5,466
587,7,6,10
721,7,2,0
333,3,2,0
621,2,5,139
400,3,7,60
80,4,0,0
167,4,2,0
122,6,0,0
728,6,7,449
576,6,7,54
198,3,6,0
121,7,3,4
67,6,4,36
691,3,3,0
1,7,0,0
361,2,5,244
684,1,0,0
348,1,7,27
592,3,1,0
306,1,2,30
476,4,0,0
43,0,6,1370
443,2,4,0
699,5,5,112
244,3,6,14
426,4,0,7
174,1,2,0
86,4,0,4
14,5,3,0
626,7,4,0
99,1,1,0
354,2,3,146
24,0,2,23
409,6,2,7
68,3,3,64
618,4,6,28
227,3,2,0
394,6,0,0
483,6,2,0
267,5,3,23
511,5,4,9
354,3,6,118
611,1,2,0
330,2,3,77
448,0,3,45
72,3,3,22
722,2,2,82
212,3,4,33
455,1,1,8
645,6,2,0
283,3,5,61
352,6,1,0
631,5,1,37
523,5,2,0
392,6,4,0
547,4,7,129
383,5,2,0
4,2,7,3
252,3,2,14
194,7,4,0
45,7,0,0
122,6,2,0
466,7,5,0
200,2,4,0
285,4,2,5
662,5,6,20
454,5,4,20
555,0,3,58
449,2,1,0
363,2,2,22
123,6,3,0
594,3,5,298
398,1,6,142
130,1,6,35
590,6,1,0
59,3,1,42
276,7,7,0
278,2,5,47
16,1,5,218
625,4,5,116
116,4,1,0
302,6,3,0
670,4,7,192
142,3,2,7
711,2,2,0
679,3,3,12
167,5,7,4
182,2,1,0
142,2,7,28
19,0,1,17
724,2,5,930
459,0,1,21
570,2,6,177
474,2,2,13
129,4,4,80
670,3,3,51
63,5,3,21
494,3,4,72
65,4,3,30
394,0,1,0
517,0,3,61
499,0,2,28
319,6,7,0
499,3,5,181
410,6,5,12
721,4,1,236
246,5,4,0
237,5,1,21
603,7,6,36
516,2,6,38
206,5,3,16
695,3,4,119
51,3,6,9
627,7,1,0
54,6,3,0
36,5,5,118
585,6,3,0
153,2,3,153
270,0,1,0
503,1,0,8
537,6,7,0
628,0,5,49
482,4,0,0
192,2,2,5
608,7,2,0
260,6,5,17
442,5,2,0
442,1,0,0
717,3,6,190
333,6,3,51
648,7,3,0
412,5,7,19
437,1,4,20
84,0,0,12
658,5,6,12
583,6,6,0
339,3,2,21
76,2,0,0
658,6,1,0
615,4,0,0
34,5,7,115
40,6,0,0
309,2,3,74
266,1,1,18
64,0,7,90
586,5,6,0
512,6,5,9
95,1,3,98
514,4,7,9
584,7,1,0
558,3,3,16
425,4,0,0
0,7,2,0
676,4,3,66
237,5,3,8
325,5,4,36
89,4,5,73
337,3,6,206
272,4,7,0
319,6,2,0
78,0,0,0
532,7,4,31
460,2,7,61
705,4,1,13
460,6,2,8
9,3,0,0
637,7,0,0
719,5,7,169
725,6,5,213
666,4,6,184
326,7,2,0
216,2,6,80
194,4,1,8
268,6,7,5
470,2,0,0
35,7,4,0
290,1,4,0
290,6,4,0
607,6,6,11
534,0,3,15
635,7,5,0
382,4,5,153
384,4,6,614
674,5,6,107
678,0,5,12
259,5,2,0
507,6,1,0
70,6,6,9
326,4,7,32
276,7,5,0
456,4,3,56
596,5,0,0
611,1,3,0
614,5,6,36
488,4,7,0
125,0,7,0
382,5,7,68
14,7,7,0
152,4,3,0
341,3,2,10
564,4,2,0
7,7,0,0
488,6,0,0
402,4,1,41
380,4,6,114
425,0,4,70
32,7,1,0
194,0,2,12
677,6,1,0
600,7,3,0
317,2,6,57
240,3,1,5
168,7,7,4
460,1,6,34
3,4,1,3
138,7,1,0
73,2,4,16
377,6,2,0
357,4,5,129
517,7,4,9
379,3,1,7
186,3,6,27
581,5,6,17
533,1,5,15
557,3,6,110
237,5,5,21
490,5,0,0
14,4,4,44
625,7,0,0
462,1,2,8
242,4,0,0
545,6,0,0
54,5,0,0
253,2,2,62
32,1,3,32
584,7,3,17
692,3,2,0
178,0,2,0
412,5,1,0
211,0,3,109
690,6,5,0
581,3,3,34
599,3,5,264
256,3,1,0
214,3,6,323
13,1,2,24
556,4,7,42
510,4,1,0
555,1,2,10
544,5,4,111
484,2,3,95
267,0,6,18
20,5,6,194
473,5,2,8
117,1,4,17
204,6,6,0
567,5,6,32
678,3,6,148
6,5,7,0
697,4,3,99
174,5,2,0
597,1,5,166
660,2,5,133
578,6,3,10
299,6,4,6
495,5,1,0
646,2,7,116
362,0,5,92
364,0,6,120
572,2,5,242
728,1,4,141
118,1,0,0
510,2,2,9
82,5,2,0
605,7,5,11
629,0,6,49
324,0,0,6
524,5,1,137
430,3,6,200
615,4,4,11
625,3,1,37
421,1,2,70
24,5,4,18
348,4,3,17
668,6,1,31
45,4,7,9
255,5,4,14
425,4,3,31
665,3,4,71
615,0,2,36
154,6,6,11
607,0,4,11
515,2,5,0
581,5,0,0
481,7,6,8
561,4,2,0
658,5,4,12
591,3,5,122
614,4,1,18
166,7,6,0
280,6,7,5
145,7,4,25
522,5,5,67
313,3,5,148
523,6,1,0
218,3,2,5
306,0,4,55
727,7,0,0
442,6,6,20
82,3,6,120
392,3,1,0
280,2,7,29
685,5,2,0
146,3,0,0
232,0,7,34
285,3,0,0
697,1,1,13
671,6,0,0
479,3,4,111
8,2,6,33
284,4,1,14
697,6,2,13
518,4,2,0
43,1,6,1912
70,4,5,160
158,5,4,18
263,0,0,5
329,7,7,6
367,2,2,11
625,6,0,0
87,3,7,67
346,4,4,0
442,4,0,0
122,0,3,4
337,6,3,6
465,3,5,8
640,0,4,0
588,1,1,0
670,6,2,20
240,1,3,103
693,2,5,235
161,7,1,0
143,6,1,0
464,5,1,0
262,0,0,27
308,6,3,0
577,5,5,54
490,2,0,0
271,5,6,32
705,1,2,56
258,5,1,0
281,3,5,61
383,5,3,11
495,0,4,100
586,4,1,0
50,6,4,0
631,2,6,11
8,4,0,0
163,5,7,117
73,3,4,16
328,4,6,57
568,5,2,0
173,1,4,0
14,0,2,24
670,6,1,0
280,4,3,41
364,5,0,0
443,2,2,0
226,7,0,0
78,0,7,6
36,7,1,0
149,0,4,0
536,0,6,0
262,4,2,0
28,3,6,0
596,6,3,10
292,7,7,0
486,6,6,8
711,6,0,0
505,3,4,23
492,1,2,100
150,7,5,0
578,5,2,0
252,7,2,0
197,3,2,0
530,6,0,0
47,2,2,20
626,6,0,0
691,3,5,0
382,1,3,96
23,2,5,33
210,6,6,16
577,1,7,115
421,6,6,12
307,6,2,6
322,5,5,6
58,6,7,109
289,2,3,40
197,5,5,8
133,1,5,74
72,4,4,26
315,5,3,6
48,3,0,0
576,7,3,0
5,5,1,0
697,4,6,316
390,3,6,41
63,2,0,0
660,4,7,39
639,7,5,19
87,5,6,211
91,0,0,10
534,7,4,0
168,3,0,0
161,6,6,41
382,1,1,28
586,0,2,0
68,0,2,69
678,5,4,12
334,2,2,32
502,0,5,262
234,2,1,8
481,7,3,8
372,0,4,28
206,7,3,5
349,4,6,37
405,7,6,11
268,4,5,14
713,1,2,0
379,7,4,0
478,3,1,21
712,5,4,0
543,3,6,120
516,4,3,0
496,4,1,14
159,7,1,0
550,5,3,15
359,4,7,71
118,5,3,0
600,3,5,185
719,1,7,212
270,4,1,5
178,5,2,0
522,4,4,38
533,4,1,0
9,6,2,0
597,7,6,17
410,4,7,94
704,6,0,0
401,0,0,0
487,6,7,28
625,6,1,0
170,2,0,0
571,2,2,52
718,0,5,134
404,3,2,11
141,4,6,261
672,6,3,41
9,0,3,543
418,0,0,0
242,0,6,31
238,1,7,72
656,1,4,0
52,5,6,3
527,1,0,0
600,5,6,156
654,3,7,51
265,5,7,9
541,5,7,9
243,6,6,0
275,4,5,18
127,4,4,13
165,1,3,183
522,1,4,190
228,7,0,0
349,2,3,114
10,6,3,3
327,5,6,123
485,2,6,86
506,4,0,0
141,7,0,0
10,4,5,174
80,2,7,6
186,6,6,0
89,7,0,0
705,1,3,212
106,6,0,0
724,2,7,354
307,7,6,0
340,1,3,87
267,5,6,65
166,1,4,18
218,6,3,0
515,5,0,0
456,0,7,56
304,0,3,157
532,0,1,0
291,5,0,0
558,0,0,0
33,2,0,3
376,7,3,0
253,4,7,9
251,5,4,17
705,2,2,69
413,6,4,0
178,2,7,0
369,6,6,0
234,7,4,13
432,6,0,0
424,4,1,19
41,0,0,32
152,3,7,32
694,1,0,0
390,5,4,7
583,3,1,0
645,4,7,49
406,3,0,7
223,0,2,0
378,1,1,46
218,3,3,13
22,1,6,131
456,5,6,27
473,3,0,0
603,7,1,0
506,7,0,0
139,6,1,0
195,2,2,28
119,4,0,4
683,5,2,0
293,6,5,25
329,1,3,87
430,3,3,31
612,7,6,28
582,4,0,0
421,2,0,0
709,5,2,0
80,6,7,10
197,1,2,8
488,5,4,0
257,0,4,9
33,4,0,0
313,6,7,10
77,6,6,0
273,6,2,0
679,1,7,0
53,1,2,0
324,7,5,0
118,2,2,40
510,4,5,15
423,1,6,87
87,5,3,38
164,5,3,11
67,0,5,816
88,7,3,4
147,1,5,18
509,1,4,15
473,2,6,180
44,4,6,717
329,0,2,20
77,3,2,10
100,7,0,0
513,4,0,0
39,2,0,0
706,1,7,156
651,7,6,12
712,2,4,0
2,3,3,0
667,6,1,12
66,3,7,259
372,5,0,0
598,0,7,203
519,2,0,15
500,2,3,109
291,4,3,6
499,6,6,0
2,2,3,0
297,7,4,0
16,5,0,0
303,3,4,79
320,7,7,0
291,3,1,0
438,0,0,25
129,5,0,0
196,4,6,5
347,0,6,0
207,2,4,61
260,0,2,14
273,3,3,23
81,0,6,41
191,4,6,27
91,4,7,38
459,7,1,0
534,2,0,0
307,2,5,117
667,5,7,694
268,0,1,5
358,1,6,827
85,3,3,95
470,6,0,0
460,1,2,48
683,0,7,0
37,6,5,6
188,3,7,31
385,4,7,30
521,1,2,114
503,3,3,95
619,7,1,0
116,2,4,40
286,6,6,14
134,0,4,52
630,7,0,0
60,3,0,0
506,2,1,9
319,2,0,0
255,0,2,50
320,0,4,0
467,3,0,0
16,4,3,27
522,6,2,9
553,5,1,0
511,7,2,0
292,0,5,19
643,7,7,19
348,7,0,0
610,2,1,0
248,6,1,0
459,0,0,0
114,2,7,33
302,0,5,40
581,4,4,115
2,6,6,0
15,0,7,118
616,3,0,0
527,6,1,0
484,5,2,14
655,1,6,31
459,2,4,27
433,4,1,8
345,3,5,0
206,3,5,33
71,0,5,42
58,6,1,0
534,6,6,0
235,3,3,16
535,6,0,0
663,1,1,12
497,6,3,22
593,6,2,17
197,1,5,5
50,1,3,19
537,2,4,0
420,0,5,75
252,7,5,9
680,7,3,0
571,5,0,0
191,6,4,7
663,4,2,0
10,4,6,58
116,3,6,77
345,6,2,0
682,1,7,12
702,5,2,0
677,1,2,33
220,2,0,0
233,0,6,34
699,5,6,294
339,5,3,10
257,5,6,325
69,0,7,472
672,2,4,86
354,4,2,0
179,0,4,4
81,4,7,148
148,2,1,0
50,2,1,0
219,6,2,0
267,7,7,5
430,0,2,43
708,6,4,22
645,3,3,60
477,0,3,96
689,6,5,0
678,4,2,21
374,1,6,57
420,2,0,0
68,4,1,36
637,7,3,0
369,0,4,0
627,6,7,37
700,7,3,0
690,3,1,0
486,4,3,100
573,4,2,0
40,0,1,18
24,3,3,32
117,6,6,10
403,4,3,66
143,5,4,7
175,5,1,0
431,7,0,0
354,0,6,141
338,4,7,27
279,3,3,32
34,7,0,0
673,1,1,0
209,3,2,25
225,3,2,5
335,7,4,6
345,6,5,0
186,2,1,0
376,0,6,142
303,7,5,0
337,7,2,0
698,6,5,43
568,1,0,0
559,0,6,0
396,6,4,0
440,6,2,0
655,3,4,39
234,1,4,8
146,6,7,0
420,7,3,0
419,7,5,0
589,2,3,44
246,3,2,0
207,6,6,16
332,2,7,109
490,7,5,0
450,1,4,25
238,3,2,0
473,7,2,0
617,3,6,64
199,7,7,0
322,4,6,0
609,3,2,11
268,4,0,0
397,4,2,0
99,2,7,20
276,4,3,56
245,3,4,0
514,2,7,0
636,1,2,0
422,1,4,94
581,0,7,34
162,0,7,249
201,7,7,0
529,0,4,184
562,3,0,0
377,0,3,92
218,4,3,26
679,7,1,0
688,0,0,12
701,0,4,294
222,4,6,13
508,6,2,0
578,2,7,88
419,7,6,7
150,1,4,0
580,3,1,27
393,6,6,0
577,7,3,0
286,7,0,0
78,0,4,0
191,0,3,53
595,6,6,44
395,1,2,0
247,0,7,17
131,1,3,505
724,6,4,45
310,5,6,255
456,7,2,0
391,2,0,0
299,3,0,0
517,2,6,61
145,5,2,18
285,7,5,18
676,5,4,12
23,1,1,19
711,4,6,0
411,0,5,101
334,6,7,71
140,0,6,910
600,6,7,92
595,2,5,210
599,3,1,44
170,2,2,0
560,5,5,10
478,2,3,111
329,1,0,6
597,3,0,17
42,5,4,46
206,4,5,40
720,0,4,413
451,7,4,0
709,1,4,22
15,7,0,0
20,4,2,0
50,6,7,0
311,7,7,25
565,0,3,58
315,7,7,0
131,2,4,318
375,7,4,0
208,3,5,88
215,3,7,48
420,7,4,0
517,4,1,15
511,2,7,0
315,1,4,20
225,0,0,5
100,3,3,4
427,7,5,12
616,3,7,36
130,7,0,0
2,7,3,0
443,5,2,0
349,3,2,10
649,6,1,0
698,4,6,246
579,6,7,17
492,4,3,8
41,0,7,378
429,1,7,94
423,2,0,0
435,5,3,20
714,7,4,0
611,0,1,0
573,6,0,0
480,1,6,443
664,7,0,0
655,0,7,20
672,7,2,0
382,1,2,46
51,0,1,0
407,3,6,715
554,7,4,0
334,4,4,83
163,4,5,307
83,7,5,38
426,1,0,0
693,6,0,0
233,3,4,13
296,6,4,6
453,2,3,58
265,4,1,0
205,3,5,20
262,1,5,80
115,2,3,66
707,2,5,91
704,0,0,22
701,0,7,787
17,6,7,5
458,6,7,42
520,4,5,67
503,6,7,8
592,0,2,88
339,2,1,0
263,0,7,89
340,0,0,6
89,6,0,0
402,1,5,96
210,7,0,0
681,4,4,41
380,4,2,7
523,1,0,29
206,4,4,169
710,6,4,13
177,2,6,12
722,2,0,36
469,1,6,27
213,0,0,36
260,5,0,0
611,2,7,46
618,3,3,82
329,0,4,61
120,6,5,4
438,7,5,0
393,1,0,0
464,1,5,8
8,1,0,5
19,3,6,865
381,1,3,107
175,1,1,0
719,6,2,0
718,6,6,35
356,2,4,64
193,0,4,20
476,7,1,0
160,7,2,0
704,7,0,0
492,4,1,0
213,7,4,5
652,2,7,63
563,7,4,0
452,7,5,8
94,2,7,164
397,7,3,7
45,1,2,34
561,4,4,10
46,5,5,20
252,0,0,0
594,3,1,27
145,6,7,7
149,1,5,0
678,6,6,0
139,1,5,488
696,3,5,182
16,7,6,3
113,1,1,0
558,5,5,10
637,4,6,11
494,2,6,95
321,1,5,10
429,5,4,19
412,4,4,51
515,0,3,0
402,6,0,0
670,5,0,0
471,6,3,56
674,1,0,0
711,4,7,0
669,2,2,63
702,3,6,1068
120,3,1,7
554,7,1,0
387,6,1,0
566,3,5,84
685,7,3,0
458,5,4,48
147,5,4,7
343,7,4,0
344,1,5,0
330,0,4,61
248,0,3,0
455,7,7,45
376,2,4,124
272,7,7,0
269,3,7,9
542,5,0,0
71,5,3,12
710,6,0,0
139,2,4,59
53,6,6,6
635,7,4,0
561,0,6,0
616,1,5,75
188,0,5,27
582,2,7,17
424,0,2,106
295,4,6,6
321,4,4,10
29,0,5,0
494,4,4,167
372,2,4,22
280,4,2,47
715,1,3,303
227,7,0,0
230,5,4,26
646,3,7,116
304,5,0,19
405,4,2,0
634,7,3,0
422,3,3,75
642,5,5,127
705,5,0,0
74,4,3,12
429,4,3,87
113,4,3,10
0,0,7,33
117,1,7,63
40,4,4,68
148,4,2,0
441,6,7,0
257,3,1,5
17,3,1,5
422,3,6,19
94,5,5,85
62,7,7,3
154,7,2,0
268,3,0,0
229,3,5,8
25,6,5,14
127,0,6,0
514,3,2,0
124,6,5,11
148,7,5,0
640,2,2,37
28,6,4,0
706,4,6,56
112,0,2,17
351,4,2,0
94,1,0,0
127,6,3,0
348,2,5,21
391,5,2,0
146,3,7,4
344,0,2,0
197,5,7,0
280,1,4,23
728,7,3,36
271,6,0,0
376,3,4,124
